"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UBALD2",211.119759531005,0.384410980840744,0.161740497702563,2.37671446731707,0.0174676036655157,0.261919208265999
"C1orf216",199.056376035554,0.385952554628518,0.1206502180969,3.19893789432309,0.00137934879798858,0.0862431329580105
"SLC2A9",750.178811677099,0.386285622561416,0.186480299071907,2.07145540029654,0.0383162582435163,0.344285294380055
"GLIPR1",343.875040384067,0.388256403229222,0.151621970291295,2.56068696695675,0.0104465435943697,0.207539420229708
"ICAM1",762.726354849876,0.388440295813209,0.142592273314827,2.72413284943973,0.00644705676567556,0.168222493780281
"HEYL",309.596878562342,0.388588751542941,0.186537221245233,2.08317004482488,0.0372357265181453,0.340707936753397
"SERPINE2",285.340504228572,0.388590925082521,0.181520538930018,2.14075458002213,0.0322938344942275,0.328267818242243
"CD84",835.211746300108,0.389204082191655,0.178623765802914,2.17890424850345,0.0293387821025429,0.315187518214684
"SLC1A3",297.223254368362,0.389279788804078,0.189634633703098,2.0527884659168,0.0400930976590822,0.348195306313346
"FAM213B",247.378600667626,0.3897928892002,0.157181550206709,2.47988958429017,0.0131423072740143,0.230917167787002
"HMGB3",1210.79584954269,0.390555169384012,0.154613224708622,2.52601399472806,0.0115364885566203,0.216230858478101
"SUV39H2",109.372303682729,0.391449139704628,0.143996415278911,2.71846447667755,0.00655856978850056,0.169536909603609
"ADAMTS10",223.014256199721,0.391466094668122,0.183558168501908,2.13265417640105,0.0329531055506705,0.329710148471654
"PAMR1",544.785581124938,0.392657728201905,0.156569923286781,2.50787456466141,0.0121459775185593,0.222372045861888
"SLAMF6",173.071652541492,0.394343829341659,0.17469981952882,2.25726523590715,0.0239915062486127,0.298659103706435
"B3GNT9",96.1752016031332,0.394868901176754,0.159606189398963,2.47401997794528,0.0133602225562459,0.232696971569697
"DGKG",82.8985284897886,0.395082468751355,0.182870924220515,2.16044442513423,0.0307382814777123,0.321326552557864
"EHD4",399.498550957416,0.395474282874403,0.127726120207954,3.096267875596,0.00195973232356955,0.100362780093868
"ACTG1",12060.7939802944,0.396401049036355,0.155038749700185,2.556786931028,0.0105643904349756,0.207887630780416
"PIK3CG",92.2232563813744,0.396792202015998,0.180860582939675,2.19391199324147,0.028241737024517,0.312671320721441
"TNFAIP8",130.426759477036,0.397577053153426,0.138848228231813,2.86339306029641,0.00419130268968057,0.141149785092108
"H2AFX",60.0206900358198,0.398764347519365,0.151123882319643,2.63865870435975,0.00832347306108766,0.18840385949339
"PTGER4",141.1280953028,0.399000713481401,0.166858910730777,2.39124606371895,0.0167912950386719,0.259327388235356
"CEP19",37.0095541045352,0.399028539833808,0.194985669589764,2.0464505964635,0.0407120583930102,0.350419789877292
"NME1",564.565012575041,0.399111262250183,0.126714443514263,3.14969036821174,0.00163443585221934,0.0917998902895668
"CKS2",119.971821222664,0.399793096731543,0.166258423442228,2.40464866954825,0.0161880202201834,0.254488578174779
"PRDM1",172.704365378578,0.39988210727892,0.171009040192167,2.33836823380543,0.0193681541418147,0.269235262046656
"TMED3",358.922224210469,0.399984134687012,0.132125373282894,3.02730750913834,0.00246742807535117,0.109263423424206
"OXCT1",71.6415902013058,0.40011943099009,0.159873866544287,2.50271942274726,0.012324320382997,0.223559524233048
"CAV2",734.097649411085,0.402179711665993,0.12767419769302,3.1500469079351,0.00163244249923886,0.0917998902895668
"TRAF3IP3",206.556310162938,0.402988777079195,0.183248554716513,2.1991375468288,0.0278681434575208,0.311916581738133
"TXN",3324.9230760421,0.403019764762927,0.132397793565468,3.04400665531969,0.00233449975896831,0.107323398073418
"TUBB2A",503.696546137094,0.403346877800614,0.184217550810591,2.18951384396228,0.0285595134488206,0.313515084538419
"DCAF4",221.948503819838,0.404032379144533,0.144608093208421,2.79398179023222,0.00520634103039226,0.15459473930568
"HMMR",40.1093947870502,0.404040590191912,0.204809335834526,1.97276451557049,0.0485223977201729,0.378159740275421
"SLC35G1",90.9152732514318,0.404501939395236,0.199634468707681,2.02621291810853,0.0427429704122094,0.35872722427355
"RHBDF1",124.459638447589,0.405060667988538,0.181907834677582,2.2267356912168,0.0259649435828076,0.305881808594373
"IGSF6",300.937303284286,0.405646874789989,0.151895381277448,2.67056754049055,0.00757231358081792,0.182250241837367
"EZH2",126.102216151951,0.406152832897656,0.190745947157702,2.12928682863108,0.0332305368633474,0.330292000773128
"RGS2",409.08048612504,0.406576648779027,0.123480087947406,3.29264949140789,0.000992481198770503,0.075037556563061
"DCN",10812.3540343849,0.406684882299059,0.141720497538788,2.86962640804837,0.004109570319578,0.139246361196499
"DCLRE1B",109.10729709789,0.408741252484664,0.119908476281216,3.40877697024572,0.000652548056860988,0.0634352784117043
"FAM86A",172.773112658957,0.409120545991417,0.158987140736703,2.57329331224942,0.0100735795457615,0.202620366084814
"COMT",2517.89435515829,0.409488733105844,0.132099268319206,3.09985617873638,0.00193614631202933,0.0999377203863363
"GATA3",31.1423153130485,0.409579673878511,0.204689121030841,2.00098408657878,0.0453941048464245,0.367262371314472
"UGT1A9",2181.26669084073,0.40991472737178,0.17090438856741,2.39850322632351,0.0164622314660987,0.25683871295837
"GAS7",242.557474160331,0.410394288281084,0.182377115180422,2.25025101353911,0.0244330156443871,0.30051932923936
"SATB2",222.925466819614,0.411234586254816,0.142644640080709,2.88293051896053,0.00393994334785933,0.136001919438919
"PIK3IP1",573.408578958409,0.412536960091191,0.159221286490227,2.5909661276133,0.00957069111584425,0.19960619229024
"SLC7A6",192.635461291752,0.414114487362914,0.190262723900213,2.17654030634032,0.0295148832044068,0.315536104867604
"NFE2L3",104.755232667066,0.414830871971922,0.183519570423401,2.26041762747623,0.0237953434908736,0.297770413985816
"SULF2",2651.67971996542,0.415559061876594,0.167841084585592,2.47590786786578,0.0132897867856728,0.232553323195307
"PRSS8",431.071567269957,0.415706671020947,0.181449381875381,2.29103382290083,0.0219614575324798,0.286068702716713
"NAT8",966.678187373909,0.416047179830247,0.195214084964786,2.13123545826776,0.033069749206714,0.330190478387212
"AMICA1",479.04757453351,0.4165116303343,0.158523568619065,2.62744293459091,0.00860292701009907,0.190602495428689
"CHST10",44.0421062205526,0.419168799500483,0.200505658901011,2.09055845006063,0.0365676636553638,0.340138035495032
"FAM13C",76.8719628528376,0.420189203976607,0.161545876200776,2.60105187367568,0.00929383995621295,0.196917690836947
"SRPX",543.627447364423,0.420875060864711,0.191465827389265,2.19817325422275,0.0279367618624775,0.311916581738133
"GORAB",214.044850122957,0.421765963198054,0.122230456928005,3.45057994380629,0.000559383468058469,0.0609764781727682
"H2AFY2",201.470783195989,0.421912721290102,0.208791118778986,2.02074074681651,0.0433066094398625,0.361189782866473
"PYGB",684.035557642641,0.422026430050182,0.136641093067002,3.08857621508664,0.00201118099671241,0.100930095278184
"EAF2",47.5728255902448,0.422135004698017,0.178210582036578,2.3687426407225,0.0178486684659228,0.263109063889569
"AJUBA",1233.2853393354,0.422615763974918,0.171902042526526,2.4584685426859,0.013953099995301,0.237560726636299
"TUBA1C",1024.85888355742,0.423105696477681,0.146181571547325,2.89438464779881,0.0037990246632487,0.133531063766993
"ARHGAP11A",58.784335584847,0.423163195071703,0.20539523026068,2.06023866539958,0.039375730217576,0.347370673597911
"LOC100093631",76.0869722937764,0.425159878074626,0.191894067179201,2.21559678381087,0.0267191293293221,0.308723329049887
"MRAS",231.073168038782,0.427208512929137,0.170861256893566,2.50032406817219,0.0124079745239664,0.223744450026754
"DNAH2",56.133620578531,0.427419540081982,0.198357483659523,2.1547941231985,0.0311779483388467,0.324082450455678
"S100A6",510.295518908809,0.428226522282266,0.216698171443789,1.97614275851583,0.0481386108173906,0.37676364791372
"CARS",1220.25002610993,0.428560283388103,0.109808222157724,3.90280686606999,9.5083572586719e-05,0.0308909747880264
"SGOL2",45.7648542592731,0.428657864937425,0.170867052252216,2.50872160131074,0.012116893956634,0.22211518742556
"FBN1",826.360152905003,0.42986056526368,0.151485613204502,2.8376329353691,0.00454494164777644,0.14679509505389
"PDGFRA",1384.53905559196,0.42992164912414,0.151512501742516,2.83753250840488,0.00454637168652044,0.14679509505389
"FAHD2B",93.3179174904201,0.432582669704851,0.207425704758154,2.08548246327145,0.0370255283742418,0.340441720106999
"ATP8B3",54.6003504716536,0.434380808801272,0.169725349580502,2.55931603543549,0.010487834859085,0.207614021242747
"EMP3",184.351400530729,0.43449234824735,0.182248549834829,2.38406477659838,0.0171225881302118,0.259327388235356
"PFKP",70.4497282110123,0.434748580649917,0.204025026799958,2.13085907875498,0.0331007534915299,0.330190478387212
"AMIGO1",121.856986450855,0.436228817604067,0.194250038988212,2.24570774799453,0.0247227335762041,0.301494142598685
"ARNTL2",114.651999388981,0.436649557285944,0.212781239361702,2.05210552676448,0.0401594079524899,0.348195306313346
"LOC100133445",65.2516425388307,0.436996366248562,0.180840516117816,2.41647378380552,0.0156716547251295,0.250157656204884
"MVK",1002.65415495757,0.438353151015161,0.219801459152471,1.9943141083112,0.0461177383932104,0.369743466529606
"CD44",1064.32863930256,0.438357329235151,0.153385005607442,2.85788905831537,0.00426469468094742,0.142176511405669
"SLC5A1",263.948607941091,0.438432002286714,0.193000247997685,2.27166548662659,0.0231067222707116,0.293600675846182
"CHD1L",2009.72617576793,0.439132958501078,0.100919265835455,4.35132930135528,1.35314645985896e-05,0.00896811347736124
"BACE2",272.697643297911,0.439418913910533,0.211636059283217,2.07629510490219,0.037866665772177,0.342474227717904
"PTGIS",378.748688016701,0.440397710920095,0.136637014014138,3.2231215977431,0.00126801712632497,0.0828795410014571
"LAMB1",2383.402850003,0.441784294322881,0.124436824244315,3.55026976142927,0.000384836590529877,0.0540369276990639
"TMCC3",353.251857383982,0.442376424753672,0.198699273365829,2.2263615626777,0.0259899729219418,0.305881808594373
"ZNF85",32.0785367472083,0.442422272351068,0.198010971556272,2.2343321123766,0.0254612289125674,0.303813588236638
"ANGPT1",57.7231023792836,0.444329071713626,0.160046608498366,2.7762479685295,0.00549902507008864,0.159359788262869
"RRS1",78.7866656622068,0.44464433578017,0.165240628656401,2.69088988220178,0.00712617125248269,0.177717881882291
"FAR2",75.8445989739534,0.444762378757834,0.160382335205209,2.77313818999307,0.00555185391238061,0.159845886510022
"ACLY",1333.96751997741,0.446956874306008,0.117218478902874,3.81302400858102,0.00013727677153318,0.0366861101215042
"CCNB1",69.2085335876358,0.447142725267451,0.158035687176009,2.82937818196376,0.00466385513273354,0.148090745225218
"CKAP2",165.237271267784,0.447235991990508,0.21996471944711,2.03321693185458,0.0420306111671963,0.356263139626498
"AK124484",33.3656583042918,0.449383474710183,0.16392738962545,2.7413568637734,0.00611860130632988,0.164018968809553
"BLM",30.6764670641342,0.450586705003155,0.224686213204799,2.00540433067182,0.0449198391149372,0.365509441724561
"SERPINB8",263.643905489155,0.450746133879976,0.187985531381254,2.39777035268644,0.0164952032452606,0.257111027818177
"AURKA",84.6499459079576,0.451231662249097,0.203865487417095,2.21337936090138,0.0268715023632471,0.309587298096172
"CLIP3",85.1986047054264,0.452166206812299,0.21546094973282,2.09859933956943,0.0358522346353464,0.33804914934523
"S100A11",772.532498407994,0.452166519839889,0.156960204704861,2.88077172612075,0.0039670283891505,0.136652169188846
"TRO",55.7976657206374,0.452614090720707,0.222615676743797,2.03316359989153,0.0420359972219086,0.356263139626498
"WIPI1",526.265400108052,0.453522942563287,0.137534213280135,3.2975281695147,0.000975398899355173,0.0743265116484845
"ECT2",82.0689161056564,0.455117219323968,0.201106387547125,2.2630669511545,0.0236315624482265,0.297476553932852
"CENPF",77.2182304706669,0.455245018093378,0.223067273258836,2.04084181172168,0.0412665530986351,0.353174337960374
"IGFBP7",4498.84615356441,0.456579059414951,0.14353283320193,3.18100778218883,0.00146763687085633,0.0881060699754293
"NTF3",94.7633549010182,0.457351041732068,0.161244206618891,2.83638743569275,0.0045627058937023,0.14679509505389
"C11orf82",35.0968523060644,0.457712795017541,0.22257530847797,2.05644012423257,0.039740112094368,0.348195306313346
"PDSS1",107.852541641728,0.458426032900705,0.186510030562025,2.45791623924619,0.0139745763253522,0.237560726636299
"GPI",4748.26530439413,0.459803895857437,0.120457671112421,3.81714083969224,0.000135007111020008,0.0366710298768937
"RPS6KA1",518.445410484866,0.460885522634363,0.173194630077859,2.66108436749554,0.00778894378338204,0.183316774924513
"IL2RG",429.381742298345,0.46301971237738,0.181762863119222,2.54738346674082,0.01085340959109,0.210326640322858
"PAPLN",161.981056019636,0.463333278806867,0.212164553252105,2.18383924979358,0.0289740623269923,0.315063734470984
"AK307192",94.105973708839,0.464045199761631,0.187047960895164,2.48088884551763,0.0131055233917813,0.230760273197051
"CACNB1",30.0439483118209,0.46415730342501,0.194187180936155,2.39025717963132,0.0168365783836519,0.259327388235356
"MCM4",457.961440421222,0.465050671269316,0.182605753011346,2.54674709640951,0.0108732202206766,0.210326640322858
"E2F3",195.485365322243,0.46607837619227,0.186431356576526,2.49999991820558,0.012419333518987,0.223744450026754
"XK",83.1742561264658,0.466633776861099,0.230080610433029,2.0281316882064,0.0425468095522414,0.358392520320837
"SH2B3",1388.71535109263,0.466863584217575,0.133649616857094,3.49319059190998,0.000477285727678801,0.0568931454813673
"EHD2",257.990112116067,0.468849174033135,0.223610442810345,2.09672306955176,0.0360180971024314,0.33806606860608
"ITK",147.31262798751,0.469244047552196,0.210520686100463,2.22896883077926,0.0258159787327684,0.305881808594373
"DNMT3L",273.094838121844,0.469970555416547,0.229094852570334,2.0514234612594,0.0402257262368824,0.348405675911607
"TAGLN2",3391.5032614543,0.471358118063252,0.127251416571894,3.70414829761009,0.000212102155315574,0.0450553924541506
"FAIM",139.318805308465,0.471416582779147,0.14374902523495,3.27944194410113,0.00104012608679022,0.0763282317253908
"ST6GALNAC2",64.7679461181687,0.471663254074401,0.214899472650128,2.1948088017987,0.0281773158476897,0.312671320721441
"IGSF10",113.074835288378,0.471835610506895,0.222819967503976,2.11756430894586,0.0342119835514348,0.332752652197132
"MAD2L1",31.6949864478981,0.473223217938081,0.216661010779326,2.18416417534427,0.0289501863452655,0.315063734470984
"PDE9A",89.8602172115736,0.474042577839201,0.195646340882313,2.42295652298629,0.0153947690072642,0.248276754082984
"CD52",289.215883277309,0.475686318404311,0.236614965071538,2.01038137321743,0.0443908403743094,0.364108496839958
"C3AR1",590.40662558091,0.476144255502234,0.179064908821459,2.65905954793736,0.00783591120215318,0.18363962193561
"ANXA1",629.574546043078,0.478095033253579,0.156987537822925,3.04543303171523,0.00232345515031924,0.107323398073418
"PKM",1197.17511608044,0.478771579637501,0.157394813748658,3.04185105109019,0.00235128212328147,0.107323398073418
"SHROOM1",1643.08361680026,0.478962028317518,0.153916465400453,3.11183099918112,0.00185930906307588,0.0990294192823163
"EMILIN2",104.955103491028,0.480392082369766,0.235934976452345,2.03612067016608,0.0417382396115244,0.355198886549504
"CXCR4",635.752589083947,0.481052956777812,0.22092156396197,2.1774830313107,0.0294445465214306,0.315187518214684
"TRIM55",1233.20535694173,0.481352490403997,0.21918452158055,2.1961062165017,0.0280843417484641,0.312671320721441
"CDS1",42.6961252330763,0.481741211657279,0.21837487526307,2.2060285601855,0.0273820000568757,0.310212150966413
"GALNT18",423.036390686662,0.484787176254946,0.167048309406528,2.9020777161843,0.00370696564303856,0.131804106737137
"MTHFD1L",132.896892231597,0.484984546382024,0.203521169620157,2.38296854959697,0.0171736614684397,0.259510673426656
"CITED4",191.319309535569,0.485933188521504,0.175344142646927,2.77131121225977,0.00558310371465922,0.160017629525823
"AX747844",39.6058233697622,0.486183812565453,0.221810015495468,2.19189296515507,0.028387236165387,0.312948654335281
"LACC1",288.383178264422,0.486963175061803,0.172898218130916,2.81647306910405,0.00485541134828427,0.150372543233125
"NLRP3",72.8569120270026,0.487063289955289,0.211683021973205,2.30090861995036,0.0213967967787279,0.281591362848882
"GPX7",112.19679377444,0.487811189797559,0.20533290551864,2.37570879623712,0.0175152796748569,0.262159592531802
"RNASE6",237.270093478442,0.48871868650012,0.167367495481196,2.92003345748236,0.00349993808236421,0.128696635055516
"C19orf80",546.867832582039,0.489435862961793,0.195377879153893,2.50507306702966,0.0122426099391392,0.223130518237764
"TUBA1A",544.946902794587,0.489572106743199,0.173038774686182,2.82926244496977,0.00466554221785042,0.148090745225218
"BTLA",34.0691758841785,0.49048825387326,0.231407556569076,2.11958615848764,0.0340409607794258,0.332752652197132
"ADAMTS15",63.9520764208043,0.490608187494923,0.229268231760738,2.13988734386418,0.0323638721596198,0.328375381391758
"AX747405",15.6348390069509,0.490680499845779,0.239086378436021,2.05231474522119,0.0401390839132273,0.348195306313346
"DTX1",492.021636212987,0.492371843241443,0.240899971473009,2.04388502095198,0.0409649072585315,0.351682667547465
"IFI27L2",53.2864835405819,0.492768969589869,0.215382864065449,2.2878745332318,0.0221448287643795,0.287553031188874
"S100A10",1278.18321216314,0.493233270825366,0.197127403180196,2.50210403458974,0.0123457640577729,0.223559524233048
"PLCXD3",174.052881840006,0.495292419878181,0.244486595199396,2.0258469364107,0.0427804723781922,0.35872722427355
"TNFRSF11A",65.5983075065959,0.495574200786468,0.162587107595019,3.0480534903227,0.00230328924364005,0.107323398073418
"RARRES1",74.9477800452257,0.495989964162697,0.204448843249116,2.42598567094041,0.0152668730476316,0.248276754082984
"SLC25A35",69.3125474741501,0.496155752815107,0.18354241495789,2.70322123052015,0.00686710236406512,0.173648213225327
"ABCC4",163.43642136084,0.497026557068804,0.187624380337913,2.64905102510482,0.00807181437438873,0.18587680650075
"ITGAM",251.985012547649,0.498504776242341,0.16932565789084,2.94405929055191,0.00323937935103776,0.125404851559216
"ITIH5",177.427742525176,0.499905867051081,0.212853712662576,2.34858890078911,0.0188447000011684,0.266554204060891
"QSOX1",1571.02417893454,0.501734637549079,0.184956021909313,2.71272398903069,0.00667326643913483,0.170931662806565
"PLEKHB1",63.3018453031453,0.501858223056097,0.242613981087161,2.06854617696496,0.0385886931203606,0.345421964511753
"ZNF57",103.267277136702,0.501911403854695,0.179471402866423,2.79660935301351,0.00516419316932315,0.153618521763941
"APOL4",111.823763323878,0.502349852112353,0.230632347124787,2.1781413508338,0.0293955148641707,0.315187518214684
"VIM",3749.50657823334,0.50455128997645,0.19087808964968,2.64331695116217,0.00820981435748587,0.187159508336092
"KLRB1",193.132115214709,0.505258746366142,0.192471697061452,2.62510672519723,0.00866218112485987,0.190602495428689
"FGFR2",2249.27431812296,0.505529406914568,0.140799762432835,3.59041377754965,0.000330153432937622,0.0514860387305344
"HCG26",63.5838671682956,0.505929129891661,0.245590272594021,2.0600536191757,0.0393934151542323,0.347370673597911
"LINC00152",30.9318026683744,0.506008280072784,0.245212726278003,2.06354820059018,0.0390605732263834,0.346278564894568
"GPR183",92.6326647652928,0.506205243928962,0.189120321207249,2.6766306269871,0.00743665703319448,0.181202897622058
"DEFB1",2009.20240096473,0.509161672329187,0.197501162365323,2.57801861128988,0.00993686458238496,0.201993496123752
"PLXNC1",309.997842368868,0.510592968636001,0.232256909771994,2.19839732276318,0.0279208043209633,0.311916581738133
"SOBP",166.628388281084,0.510633604883085,0.150882326830793,3.38431687533381,0.000713556000591487,0.0660497730379907
"RGCC",58.1045527077651,0.513296663740218,0.247254364363823,2.07598626241002,0.0378952215703602,0.342545513474795
"CD48",294.324205441867,0.513362273087221,0.195419458180515,2.62697623802136,0.0086147349585025,0.190602495428689
"BEND3",40.6594542721575,0.514275778451572,0.210043788098813,2.44842174627719,0.014348359418282,0.241849407122598
"BCL2",208.362365493654,0.514455621700985,0.159216039198975,3.23117962417128,0.00123280440105669,0.0820334783980253
"BIRC5",34.9622661955182,0.515184819813284,0.221847266867841,2.32225001951541,0.0202194770694518,0.273842493493609
"TMEM159",72.8026075642549,0.515286558501263,0.242525536025825,2.1246692902738,0.033614217666219,0.331582554113403
"MCOLN2",35.1743689073561,0.516213127089791,0.245731370737448,2.1007213101877,0.0356654375318526,0.337487512544412
"TPX2",105.459401068948,0.517814455628013,0.204271884140871,2.5349276911301,0.0112470539214872,0.212974213057281
"LSP1",408.018235453414,0.519295679446725,0.217264136820464,2.39015829785035,0.0168411123046929,0.259327388235356
"SDK2",23.389816025111,0.519839268102732,0.26244224776048,1.98077585655023,0.0476164155030329,0.374267736465727
"ACR",18.6588204217078,0.52028518464503,0.230468843733551,2.25750767963474,0.0239763701658566,0.298659103706435
"CCRL2",48.5689187777664,0.520718038509731,0.1892230211701,2.75187466773209,0.00592551940790967,0.163986634567212
"CXCL11",27.8979839377185,0.52100317349695,0.241237943624737,2.15970657711876,0.0307953917218491,0.321448799997428
"PKNOX2",28.0347477699954,0.524559559222957,0.250363642592413,2.09519063467586,0.0361540494702785,0.338821519045839
"SLC24A3",39.9292950911344,0.527549178993855,0.257075734405424,2.05211581020664,0.0401584087875467,0.348195306313346
"LILRB4",241.678711279074,0.530544917757701,0.202057693562083,2.62571005540401,0.00864684380933501,0.190602495428689
"LAIR1",310.883793414704,0.530564599298237,0.187629569463942,2.82772380075305,0.00468802342210755,0.148236374200191
"LPAR1",77.4186350119899,0.53198691024402,0.192796943906295,2.75931194481268,0.00579232141560973,0.163219342747003
"INMT",770.608791711137,0.533723261780376,0.182599251093127,2.92292141717587,0.00346764020212401,0.128546048526065
"AX746755",58.4179351789537,0.534500851223118,0.223147287931513,2.39528275775937,0.0166075524292356,0.257891786504222
"ITGA11",65.8607479052831,0.535246601843357,0.217410115455734,2.46192133572708,0.0138194973117497,0.23654468074213
"SPIRE1",419.659303142953,0.537789110477533,0.204284033001473,2.6325557733318,0.00847451077219018,0.189492805646989
"HLA",8614.50555303531,0.537952029180815,0.19179432406913,2.80483810869667,0.00503418577375441,0.151965715229161
"DPYSL3",357.577289978138,0.538045235257765,0.23086053133133,2.3306072811795,0.0197740772028227,0.271180964659956
"ZNF681",20.3379988121644,0.538219015606478,0.246600451810279,2.18255486417581,0.0290686067658044,0.315063734470984
"FASN",7062.3918649337,0.539539021715859,0.268772126981133,2.00742178058416,0.044704771587736,0.364883428786797
"CCR5",188.892661493555,0.541033380057809,0.216666007421468,2.49708473653353,0.012521903062617,0.224783761478333
"FHOD3",55.4749440951573,0.544279915594379,0.233551166202805,2.33045257038773,0.0197822440366617,0.271180964659956
"FLJ23867",130.168053176895,0.544447604176097,0.159580999018973,3.41173202024738,0.000645515393401585,0.0634352784117043
"HAPLN3",24.8224901900845,0.544908938088708,0.259512420494636,2.09974126498493,0.0357516075025382,0.33804914934523
"ITGA6",820.068645869091,0.546430869049567,0.160796780942863,3.39826995195714,0.000678134690148074,0.0642057924632197
"CD5",48.2601167593668,0.546457577390055,0.270859925570785,2.01749142564556,0.04364425492993,0.362154154341299
"MRGPRF",105.260646778828,0.547254414284206,0.265710778324416,2.05958680989615,0.0394380582559235,0.347579354916169
"PMEPA1",184.863156123449,0.548147991720149,0.271748696681494,2.01711359949083,0.0436836597495314,0.362225101252401
"RAD51AP1",36.247270154343,0.55008829003137,0.226167756167919,2.43221358938078,0.0150068548816362,0.246303883713678
"SLC44A3",282.211126856448,0.550413186411522,0.219626242414774,2.50613578942011,0.0122058734208928,0.222975872889497
"SGK1",3256.61301304315,0.55110473116199,0.206667760126005,2.66662168703035,0.00766178637127791,0.18292238960476
"MILR1",39.0380522706683,0.551344740841893,0.243555779017873,2.26373089181117,0.0235906712778226,0.297476553932852
"PMP22",287.263193254414,0.551520964757401,0.214181392862169,2.57501810678912,0.0100234839171367,0.202430018953396
"SP140",67.5064982862186,0.551643199114177,0.181596764509053,3.03773693658885,0.0023836193662242,0.10755936352655
"APOL3",2366.8023109346,0.552184873732727,0.221724288675956,2.49041220080192,0.0127595017000058,0.226745323199587
"ANTXR1",494.420308834276,0.553025224213768,0.212707811430292,2.59992907874473,0.0093243028675353,0.197310822748649
"EBF1",31.3649674344413,0.553284776917057,0.214361525036558,2.58108248120878,0.0098491047045579,0.200972679618005
"PARPBP",20.4319117916915,0.554390715269414,0.238039426828586,2.32898693571731,0.0198597578091058,0.271274795662881
"SOX9",91.0843378912557,0.55475107841389,0.242093348610842,2.29147591867812,0.0219359030998565,0.285960643950844
"CTGF",460.548041077634,0.556070389994329,0.260684699899921,2.13311479426222,0.0329153104557746,0.329710148471654
"C14orf182",59.8106712738496,0.556940399442437,0.185513677453682,3.00215276354213,0.00268077611887751,0.11477462406636
"GNAZ",13.7002857618306,0.55707755925799,0.278431841592708,2.00076814516382,0.0454173817866711,0.367262371314472
"PRC1",77.0492609778951,0.559375015761911,0.155858616757048,3.58898999234583,0.000331961582679691,0.0514860387305344
"KIT",144.767015487826,0.562584793303921,0.279285352026213,2.01437271672994,0.0439704166125316,0.363183366327535
"CD3D",79.676825240981,0.562587380723309,0.259472779541878,2.16819421951161,0.0301439124455865,0.319344300070923
"HCG4",36.7264794587926,0.564880783059473,0.259566611755155,2.1762459325559,0.0295368760124119,0.315536104867604
"LOC115110",126.83738929001,0.565310074237577,0.142238355745011,3.97438560982103,7.05611644674835e-05,0.0267014640926307
"LAMA2",595.221221448702,0.568231306452597,0.218793850940052,2.59710820944547,0.00940123020917321,0.198431825905466
"ANXA5",3273.60981246887,0.569030621827665,0.161966435076702,3.51326261862954,0.000442639738595269,0.0562297041394939
"TLCD1",73.5893258596478,0.571093891964205,0.207112818708633,2.75740485560009,0.00582621658481716,0.163691407745615
"PDZRN4",30.5172296619883,0.57215876125835,0.25000563186193,2.2885834890885,0.0221035641228676,0.287486741364752
"SVEP1",594.735702644262,0.572417919414926,0.200489719608668,2.85509860820903,0.0043023468532825,0.142910936699805
"PRSS3",41.3696934481239,0.574482335081208,0.292290519106279,1.96544977523654,0.0493622032913633,0.381103726303381
"GAPT",53.91623597055,0.575166994960152,0.235359455056245,2.44378112968821,0.0145342409451563,0.243868521178858
"TNF",21.2340152743606,0.575284278202108,0.292106636988258,1.96943241048382,0.0489034569980696,0.380056931989219
"RNASE1",560.684126998072,0.575815546801807,0.20850451624495,2.7616454414126,0.00575108952709179,0.162610584256628
"ARRDC4",1124.10621627574,0.576204711555362,0.181531464895259,3.17413133799049,0.00150285670455946,0.0891725231313983
"DGKA",234.257064992241,0.57800063111656,0.197106722594097,2.93242474690648,0.00336326419683572,0.127519277980254
"FBXO36",59.4809321659844,0.58059336980559,0.172576157148041,3.36427337008981,0.000767454851246321,0.0672802086259275
"LAPTM4B",870.843513283576,0.580921137868487,0.236807601631158,2.45313551535945,0.0141616976169519,0.239232822546482
"IGFBP6",59.1188816463546,0.581019560093121,0.267956218697093,2.16833765948133,0.0301330050977397,0.319344300070923
"SLAMF8",220.547341665238,0.582267713638658,0.194413595321685,2.99499483395291,0.0027444948995402,0.11558574409991
"MTHFD2",108.244573996988,0.582942969071525,0.178589569623833,3.26414902224912,0.00109793400432994,0.0770833411768765
"PTK7",73.4734167407296,0.587466618329464,0.230763115330836,2.54575614255873,0.0109041332631622,0.210326640322858
"WISP1",67.5398140370259,0.588468422711553,0.196513529253674,2.99454406496316,0.00274855351411458,0.11558574409991
"CRISPLD2",572.936473091943,0.589544396046545,0.193753045865507,3.04276195201481,0.00234417691095711,0.107323398073418
"HEPH",181.606604319452,0.591132119240898,0.180358033168172,3.27754804627808,0.00104712908037172,0.0763282317253908
"SLAMF7",286.656261400214,0.596667110865549,0.186934629682939,3.19184900024976,0.00141365214447409,0.0871483733015655
"COL5A1",567.369386272199,0.59718925395934,0.222136540790559,2.68838819508943,0.00717978748255573,0.177717881882291
"CDK1",45.8881865205342,0.597832591410074,0.245052281687523,2.43961242594099,0.0147030268501195,0.245026209107414
"RELB",86.8231600292823,0.598622003099731,0.202948952345431,2.94961859217111,0.00318166438940517,0.124332540726543
"GAL3ST4",28.6902713322277,0.601193014268716,0.285727056734249,2.10408150050654,0.0353713382759102,0.337417898494244
"SCAMP5",159.926831576319,0.60154864867616,0.229150091323893,2.62512943023837,0.00866160349779616,0.190602495428689
