"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADCY10",456.419791141045,-0.596455293513599,0.18929648700364,-3.15090524369915,0.0016276528627185,0.0917998902895668
"SULF1",185.044609658697,-0.596338896346454,0.241504212326985,-2.46926913034147,0.0135389350572692,0.234218851415202
"CPE",579.142748081271,-0.591357022697342,0.291164054737057,-2.03100971111074,0.0422540095009577,0.357344380984666
"C3orf58",375.592611796957,-0.591014301076055,0.134986728152731,-4.37831414364939,1.19600872496845e-05,0.0088854944457083
"SLC34A1",64.9994027265,-0.587299395893511,0.221087250475701,-2.65641458125628,0.00789764558349936,0.183999544920476
"RASSF6",78.0594099010643,-0.587094448579175,0.268762740740394,-2.18443392473909,0.0289303776529053,0.315063734470984
"FAM19A2",19.3159151035343,-0.584096839429932,0.207005185190946,-2.82165318173623,0.00477768144485979,0.149556953586164
"MTHFD2L",511.868129960689,-0.581585360632419,0.225082724087114,-2.58387383123783,0.00976975264409984,0.200807222849721
"OSBPL6",622.230552697029,-0.579695789768841,0.197315414861426,-2.93791435492234,0.0033042829115275,0.125858996692182
"ASPG",2698.85915149616,-0.579021762830079,0.116315816688295,-4.97801399083799,6.42400137491143e-07,0.00133049098476134
"AK123292",16.6382745281586,-0.578252074137367,0.237621698105784,-2.43349861880013,0.0149536924770571,0.246303883713678
"AX747838",29.4104600153925,-0.577455753008365,0.217984614578086,-2.64906655970212,0.00807144334647298,0.18587680650075
"TPPP2",267.989424170648,-0.576307292241434,0.190557488572521,-3.02432245806024,0.00249190683173564,0.109518313779915
"ZNF404",53.1611138147033,-0.573352703548844,0.274112383425002,-2.09167019886103,0.0364680281269037,0.340112660118439
"AK307233",18.7479368762731,-0.573121262116742,0.243199609605503,-2.35658791988363,0.0184437010456897,0.264784964423799
"GCAT",844.512815769553,-0.567670819740389,0.195360986447966,-2.90575324204553,0.0036637024698596,0.131109905449468
"LRRC16B",160.527769977828,-0.56494367652467,0.234062068605217,-2.41364899443633,0.0157936690651119,0.251137526621726
"LINC00638",32.0940520946716,-0.56470249589994,0.179001674629449,-3.15473303291118,0.00160645028993102,0.0917837063926451
"POU6F2",39.3625142455319,-0.564107711754311,0.271125424714809,-2.08061531797574,0.0374691306853909,0.341221682711518
"CARNS1",37.8248701877835,-0.561392459366144,0.252615964830237,-2.22231583717763,0.0262619686020771,0.306727248474581
"BC039377",127.822023421659,-0.560532693593703,0.18077332327785,-3.10074895692524,0.00193031868966994,0.0999377203863363
"PAR5",51.7844689441385,-0.560436953267705,0.285879503767206,-1.96039571176839,0.0499495566903867,0.382762520726268
"LGSN",272.85486428297,-0.558495546395206,0.247989769040257,-2.25209107842084,0.0243165169816975,0.300488622611609
"AK126225",305.743741906752,-0.556038682294029,0.25838555899094,-2.15197275136234,0.0313995005442581,0.324639397052139
"AX746671",85.6120979502584,-0.555846060779627,0.281829595979998,-1.97227710896295,0.0485779813203201,0.378414937703989
"TBC1D2",350.331209230771,-0.553179468409243,0.106451362183706,-5.19654663934319,2.03024682217944e-07,0.00084097898991728
"LOC253039",637.736136525463,-0.552585289840571,0.211870912799368,-2.60812247674528,0.00910403735827121,0.19427182547054
"EXPH5",594.175778633434,-0.552108415748685,0.201837560039982,-2.73540968112832,0.00623026812814195,0.164707662805988
"SLC6A16",337.218757442258,-0.55089238927728,0.201225379245517,-2.73768841357298,0.00618726665694481,0.164289777626472
"ACOT11",28.3402084111892,-0.550240737209986,0.20542719905517,-2.67851939636392,0.00739484490835385,0.180715612516984
"MEGF10",51.8250744660528,-0.549386592516237,0.269613555505327,-2.03768164210639,0.0415817812753481,0.354864580629397
"MT2A",14328.230721096,-0.546563445324076,0.208468491961478,-2.62180361253379,0.00874658162642451,0.19081769889175
"GRTP1",1145.5738876016,-0.544764432243867,0.0965713646874555,-5.64105554484963,1.69010824168571e-08,0.000176422930061263
"KANK4",391.859833719787,-0.543249974109049,0.244703906488675,-2.22002983893594,0.0264167421690823,0.30703312294336
"BC010030",31.5134408176329,-0.542945867513999,0.202245874185133,-2.68458315751349,0.00726203152042701,0.178815155554736
"CDHR3",213.683395949498,-0.540847073514574,0.165206754893968,-3.27375883547678,0.00106127144364625,0.0764530719555422
"FLJ13197",156.408000683699,-0.538289390631012,0.269956174531702,-1.99398806700678,0.0461533586132175,0.369743466529606
"RANBP3L",382.756730955325,-0.536747030964478,0.199670731343039,-2.68816079028796,0.00718467913653058,0.177717881882291
"TPRG1",347.525923589798,-0.536092008104372,0.176917717044791,-3.03017706230432,0.0024441040691259,0.109154610030585
"OPLAH",827.535529019709,-0.534472641603838,0.143304874016185,-3.72961942343618,0.000191769199862269,0.0441308871183046
"TMEM17",62.1126911917408,-0.534241884932123,0.154170158767423,-3.46527427359057,0.00052969097516018,0.06045775983653
"AK097351",63.7731989135625,-0.531906864997289,0.197318170717406,-2.69568110764148,0.00702448798705867,0.176079790404803
"AK091996",924.295630183856,-0.531342070259667,0.176240390488362,-3.01487115857675,0.00257088440598354,0.111507878543656
"C3P1",25494.9787465643,-0.531144466349795,0.151286636753842,-3.51084853062084,0.00044667883529847,0.0562297041394939
"APOA5",25557.5037445746,-0.530247015614663,0.156829777408011,-3.38103531343519,0.000722132615730442,0.066293020125647
"CBS",10311.4566737488,-0.528576556390865,0.105570044320722,-5.00688012202636,5.5319355458089e-07,0.00133049098476134
"LINC00282",36.5598888954869,-0.528287060406764,0.218946828788529,-2.41285550162964,0.0158280932732635,0.251443602535669
"SLC25A34",244.971511199379,-0.527689405667354,0.208004841935418,-2.53690924094543,0.0111835943613234,0.212770705706189
"CCDC158",254.198361873757,-0.526859818209434,0.187552570718568,-2.80913141414635,0.00496753648190985,0.151745459394324
"LOC339874",34.8223728483499,-0.526024198296997,0.267888538140051,-1.96359352269858,0.0495772491654124,0.381428520774324
"ECHDC2",30302.596049912,-0.52428544042468,0.19266179325195,-2.72127354144916,0.00650309248878073,0.169151867263121
"AK310239",29.9467754947231,-0.524217445844978,0.200221201302851,-2.61819149237875,0.00883971833770794,0.191708498871051
"AGPAT9",355.120698029852,-0.520392110544966,0.265170852185193,-1.96247855394577,0.0497067950591822,0.381822849946958
"NOS1AP",200.480695417734,-0.518840642696928,0.182317884594062,-2.84580223082418,0.00442996985025784,0.145346872176083
"AK310094",21.8548390764039,-0.517067305221645,0.231592984984571,-2.23265529936536,0.0255716843657661,0.304280222508983
"FADS3",388.888544533561,-0.51656602343449,0.131164516209483,-3.93830616970739,8.20588443335131e-05,0.0283256873283746
"APOF",11320.1662070157,-0.515639584309771,0.193152785049337,-2.66959435339264,0.00759429327666259,0.182362094639163
"TTC18",341.658884915077,-0.515538890634673,0.231982620713816,-2.222316866015,0.0262618991214243,0.306727248474581
"AOX1",73768.8095648184,-0.513039932819839,0.149506466809408,-3.43155679997353,0.000600127441824987,0.0616890035455598
"ZNF117",419.943920805456,-0.512494502098262,0.213519624363456,-2.40022201062834,0.0163851308504337,0.256359993447437
"LOC283177",296.786000841553,-0.510054765765047,0.219460176930072,-2.32413357584948,0.0201183360101824,0.272782904543954
"AF116693",242.863086214028,-0.508748911501199,0.191037217039656,-2.66308795419476,0.00774271731676364,0.183179330100127
"BC040333",22.9716116876459,-0.507271993897968,0.232569473831959,-2.18116326936567,0.0291713425171803,0.315063734470984
"LOC399744",115.27637972753,-0.507046758143187,0.173204146420157,-2.92745161488915,0.0034175223188873,0.127845947924516
"BOK",537.492876504012,-0.507000271386214,0.175191186076963,-2.89398275529388,0.00380389052435395,0.133531063766993
"AK124197",24.7913032911205,-0.504563571483766,0.256240274569826,-1.96910330482132,0.048941229431966,0.380172166178267
"LPAL2",892.841591749592,-0.504358087895331,0.13336070158727,-3.78190937729347,0.000155630022762458,0.0393616206795066
"AK128656",55.3018984303006,-0.503624643818777,0.194027924528535,-2.59562970145934,0.00944177600249445,0.198513194231162
"LINC00574",115.616636724565,-0.498010200261904,0.123731109554864,-4.02493925782732,5.69900237801638e-05,0.0255207487571226
"ARHGEF34P",82.9652958269711,-0.497952719931797,0.210694414484026,-2.36338832783605,0.0181086833469966,0.263889863127868
"BC068088",65.5227221591087,-0.497347117944105,0.251235853547978,-1.97960247679828,0.0477482144704395,0.37494794576337
"MUC20",367.231091240704,-0.496586217991819,0.155897203463738,-3.18534397640639,0.00144582043122959,0.0871483733015655
"SLC10A5",384.854444017086,-0.494829918076393,0.239292010579383,-2.06789151413076,0.0386502255566741,0.345600245528303
"ADAMTS6",64.6980564394803,-0.492919947439648,0.250512706904897,-1.96764449009278,0.049108956918327,0.380247467569822
"AK092331",485.7897571554,-0.492477737626532,0.241042475820146,-2.04311599418683,0.0410409569785717,0.352153089683042
"LOC285540",22.5089696602132,-0.489765923373585,0.227052597641802,-2.15705932660695,0.0310010422103066,0.322851205771571
"AK096592",43.0205409351817,-0.489213711333162,0.230986732863974,-2.11792991427458,0.0341810037115342,0.332752652197132
"AX747758",234.286832864064,-0.488809869407044,0.201759171245409,-2.42273928064704,0.0154039774999884,0.248276754082984
"BC045757",141.56096408516,-0.487639559849069,0.182498619812421,-2.67201779580736,0.00753966498570534,0.182105990011883
"LOC150776",693.599943517903,-0.486740583615556,0.12927568640131,-3.76513633123995,0.000166458234723652,0.0405595072225909
"SULT1A2",937.744165927283,-0.486230719375136,0.173218857991013,-2.80703108780663,0.00500004160688309,0.151745459394324
"LRG1",11481.9613814586,-0.484715285883327,0.166653207403283,-2.90852659505296,0.00363136288163005,0.131085079707469
"AK125301",325.097923133469,-0.484212091310762,0.234917217588685,-2.06120307519803,0.0392836702830729,0.347370673597911
"GCHFR",1227.34895885255,-0.483770760550041,0.161637905856117,-2.99292890481193,0.00276314108472348,0.115612334931271
"TGM1",30.1126941114475,-0.483511074204163,0.219164467928587,-2.20615631162306,0.0273730570379998,0.310212150966413
"FLJ14186",292.819368077663,-0.482894445383076,0.15031622292105,-3.21252381146315,0.0013157424122253,0.0835269579623026
"HORMAD2",108.393674790013,-0.482806720857386,0.24150516169961,-1.99915694331168,0.0455913755671433,0.367414154558365
"PLA2G16",1623.56998619505,-0.481444894692131,0.175098668183629,-2.74956343007265,0.00596747118982929,0.163986634567212
"BC070363",155.543280115624,-0.481196502939402,0.187393077008444,-2.56784567829963,0.0102332701903434,0.204124828657344
"C8orf46",536.710453771553,-0.479991220975814,0.187654772206372,-2.55784180350046,0.010532399400941,0.207867344795534
"BC047373",39.6296590488805,-0.478972574772278,0.238223471669153,-2.01060194201803,0.0443675187743515,0.36410372390898
"STAG3",250.048185081125,-0.478874643843305,0.213334484535622,-2.24471277996007,0.0247865770815397,0.301727037673114
"LOC145837",497.624566166061,-0.478556203517402,0.200689471957896,-2.38456057933025,0.0170995324227323,0.259327388235356
"CDNF",179.726246770555,-0.478373907910466,0.169703709297357,-2.81887714706491,0.00481919590869609,0.149556953586164
"AGXT",50478.8687931903,-0.47776370812613,0.138877779543525,-3.44017386868139,0.000581340594245675,0.0616890035455598
"TTC32",84.9322990113602,-0.477036123708864,0.19134853577798,-2.49302207497612,0.0126660971305045,0.226147158788069
"ZFAND5",12282.2457068078,-0.476913286906749,0.141431322045224,-3.37204856753196,0.00074611289996857,0.0670139907942558
"AK023566",59.3847623633198,-0.476549976685152,0.220500837409988,-2.161216176241,0.0306786444267293,0.321108313017358
"PON3",13426.7629613501,-0.474774060865138,0.1678743036052,-2.82815207967559,0.00468175598901623,0.148236374200191
"BCL3",503.229041443226,-0.474054303606556,0.198769963225383,-2.38493933345972,0.0170819380387755,0.259327388235356
"GLS2",10425.4939726659,-0.473928850857684,0.201243474184547,-2.355002331271,0.0185225894909263,0.264784964423799
"CNKSR2",92.9982589299714,-0.473693103849698,0.213553163177159,-2.21815072557241,0.0265445571445194,0.307239576336245
"BC128546",24.5415041137875,-0.472855617436437,0.2135711114652,-2.2140429676674,0.0268258233066055,0.309587298096172
"SYNE3",154.040488344335,-0.472746966717067,0.212384079138912,-2.22590586184128,0.0260204876533161,0.305881808594373
"TMCO6",792.079637390074,-0.47259518801313,0.172172000005987,-2.74490154030096,0.00605290548369718,0.163986634567212
"MAN1C1",1347.48089440099,-0.470663094509753,0.237351456505825,-1.98297959253602,0.0473697091052312,0.373569114785614
"LRRC56",24.9847473748996,-0.468755707116139,0.227038480635328,-2.06465311873303,0.0389558333845307,0.346278564894568
"DNHD1",1505.93936220901,-0.468489803583325,0.16105011739776,-2.90896902872944,0.00362622781735083,0.131085079707469
"FLJ00313",196.337258560202,-0.468267434631502,0.133673579878095,-3.50306646278602,0.000459934686915859,0.0562297041394939
"CNPY3",1714.33512878564,-0.468212539807465,0.150348039597056,-3.11419118641194,0.00184449928175465,0.0985855116109446
"AK021933",17.5608772971151,-0.467735574187691,0.223584750846991,-2.09198334151054,0.0364400059037655,0.340112660118439
"BRCA1",331.118582243901,-0.467341353370644,0.226988545082484,-2.05887637722344,0.0395060825916956,0.347993770580438
"TTC39B",219.756622460773,-0.461909482574893,0.183005608696967,-2.524018175529,0.0116021929829868,0.216482810287285
"SLC38A11",74.4820788679315,-0.461615660597831,0.16461275605203,-2.80425206204508,0.00504334600638112,0.151965715229161
"UNQ2790",196.188840850309,-0.46014320133532,0.224202877704261,-2.05235189684889,0.040135475817255,0.348195306313346
"GRAMD3",966.878498077799,-0.460101564183921,0.139377129036226,-3.30112671544793,0.00096297380295774,0.0742116880986363
"FAM227B",52.9837250210307,-0.459868492071013,0.178604303979984,-2.57478953095414,0.0100301099870717,0.202430018953396
"C10orf114",381.512594235323,-0.459697136494915,0.139849046381027,-3.28709525299475,0.00101226587588022,0.0758924583595447
"AK128563",22.7853306629694,-0.457531200251276,0.225415487514695,-2.02972389029591,0.0423846130967804,0.35768864782308
"NREP",1378.7996684795,-0.456903288444439,0.214173964374164,-2.13332787568066,0.0328978390365103,0.329710148471654
"AK127179",23.1927105192705,-0.456130263313522,0.216893629362429,-2.10301365076671,0.0354645762350035,0.337417898494244
"SLC51A",1958.5051172591,-0.455603555402229,0.164517842150237,-2.76932610741499,0.00561723805804987,0.160192801004868
"CDON",203.127819939029,-0.454196389898356,0.163219782667419,-2.78272879963232,0.00539038431475004,0.157797310443628
"TSSK6",29.7135176389003,-0.454153979767038,0.228486103676231,-1.9876656499451,0.0468486803390131,0.371689874831317
"AK096230",49.997823519879,-0.452976339432756,0.223186404550333,-2.02958751159326,0.0423984853838209,0.35768864782308
"COL7A1",118.102456855928,-0.452567933984464,0.212533970939761,-2.12939104268059,0.033221920927881,0.330292000773128
"SLC6A13",1484.88333015597,-0.452157100177615,0.187899419999135,-2.40637837083104,0.0161115680285266,0.254194453260155
"CXCL2",3766.98557370151,-0.451570987840132,0.206639445765281,-2.18530874474502,0.0288662166528275,0.315004329328735
"ARMC5",430.208583376656,-0.451445455651488,0.152339807871651,-2.96341095580112,0.00304250074255111,0.121180756738772
"SPATA25",93.072954568766,-0.451019498541785,0.158478864238508,-2.8459283874158,0.00442821522044959,0.145346872176083
"TBX6",30.5329346084366,-0.450999064625136,0.215990404218739,-2.0880513940258,0.0367931989015894,0.340192469088522
"CYP4X1",432.479884692384,-0.450576571399411,0.216548854654675,-2.08071556008889,0.0374599489823356,0.341221682711518
"SDHAP1",405.445346217204,-0.449263258455739,0.137475069338104,-3.26796167929786,0.00108325031455667,0.0770833411768765
"IL1RAP",5843.35178086167,-0.448758539244634,0.174362908608521,-2.57370413711201,0.0100616271965891,0.202620366084814
"AGXT2",4714.76963703479,-0.447618802753438,0.149792715077249,-2.98825481948569,0.00280575516859086,0.115931564559556
"GOLGA8O",190.779442991322,-0.446018786702488,0.175099118945497,-2.54723604201183,0.0108579961630415,0.210326640322858
"MST1P2",6077.49293889103,-0.444398463653052,0.171562910364793,-2.59029450309587,0.0095893855430642,0.19960619229024
"PTPRD",1078.15674526739,-0.442913854530689,0.149723661947965,-2.95820880125561,0.00309432446417017,0.12265517236085
"DQ573668",181.744240867933,-0.442739959648541,0.174170713772432,-2.54198854709303,0.0110223785181249,0.211876674558822
"LOC100130557",80.6924345985654,-0.442660658587823,0.200695452772746,-2.20563372249924,0.0274096559246079,0.310212150966413
"ZSWIM5",75.2149242272735,-0.442207808701858,0.211551011654904,-2.0903129001492,0.0365897012145132,0.340138035495032
"ZMAT1",1001.32642656971,-0.441549385066103,0.208228192178199,-2.12050722069484,0.0339632932428843,0.332752652197132
"PHF8",2423.367790932,-0.440964553999744,0.165559908657809,-2.66347425276225,0.00773383301272557,0.183179330100127
"FADS6",205.704057604253,-0.440554259118849,0.193370242851043,-2.27829397441579,0.0227090684317768,0.291436011683375
"NHSL2",68.6520428572629,-0.439855023749328,0.170642853921428,-2.57763518155795,0.0099478962421982,0.201993496123752
"RAD54L2",1136.45882513131,-0.439362599664853,0.198626459616414,-2.21200438508216,0.0269663619454205,0.30985135303306
"HOGA1",1958.46645449435,-0.437911920715742,0.166517542440166,-2.62982454760342,0.00854289453634339,0.190507697944379
"AX747530",46.4537177199743,-0.437740191120819,0.186016693672503,-2.35323068311006,0.0186110841794299,0.264968713993465
"LUC7L2",443.761799905097,-0.435921128935887,0.219031503761144,-1.99022113919861,0.0465665806512366,0.371300132247517
"BC037540",32.8258553171619,-0.434917121771576,0.216772168211966,-2.00633284871839,0.0448207475646413,0.36546996377881
"DFNB31",124.750097419632,-0.434465952704744,0.153876320971966,-2.82347504775538,0.0047506123664046,0.149360334533127
"ACVR2B",587.344429995825,-0.434290272460242,0.143800129642214,-3.02009652940361,0.002526941353227,0.110472008658623
"ALDH6A1",13465.8360190911,-0.433979889312533,0.130211388031418,-3.33288736011186,0.000859497319610087,0.0712050554430976
"LOC100133331",137.442788982795,-0.433706947022305,0.168567617160742,-2.57289599466031,0.010085150946149,0.202620366084814
"ACY3",468.240096561537,-0.433192527383194,0.180149139337721,-2.40463278911979,0.016188723604093,0.254488578174779
"AK090736",38.2160335657758,-0.432766539470524,0.17529372018518,-2.4688080041507,0.0135563931744329,0.234218851415202
"PC",5438.49172824682,-0.432533928403434,0.159543150953083,-2.71107801130636,0.00670648456528293,0.171481084509526
"LPIN3",2398.62610956711,-0.430580149702742,0.14525575324285,-2.96428981358738,0.00303382416256102,0.121180756738772
"BC036500",55.7025034597971,-0.430564455938736,0.187709740518238,-2.29377790811501,0.0218032590125838,0.285354027313982
"CD82",1070.1156744931,-0.430144858528237,0.129237206123699,-3.32833609940875,0.000873663956174045,0.0720185974619291
"AMDHD1",3065.12026201016,-0.429539845563925,0.186208089872069,-2.30677327638683,0.0210674627751691,0.278661760647228
"TCP10L",251.140516316982,-0.429286335537853,0.190748544608477,-2.25053531296392,0.0244149844737567,0.30051932923936
"TIAF1",94.7755323006524,-0.42915352691703,0.180810067750415,-2.37350459659923,0.0176201737309348,0.262307869315237
"TBX3",1107.83763343538,-0.425969167722221,0.114919832716932,-3.70666365980065,0.000210007545366662,0.0450553924541506
"ACADSB",29989.9158971116,-0.425911752572606,0.171305533806383,-2.48626966747023,0.0129090104400468,0.228027072474557
"GOLGA2P5",1094.89293702997,-0.425240585660635,0.122834526096097,-3.4618978814471,0.000536380632263257,0.06045775983653
"NEURL2",97.5854924459849,-0.423518923195301,0.120378130233663,-3.51823809169671,0.000434422404645984,0.0562297041394939
"BAHCC1",351.699503407265,-0.423403004076939,0.113416076915286,-3.73318329810679,0.000189074892799825,0.0441308871183046
"C1orf211",25.4077391132001,-0.423371524325499,0.201486384670746,-2.10124135691521,0.0356197846802383,0.337417898494244
"NUDT13",295.387134282956,-0.423142685653001,0.181785322676915,-2.32770544630298,0.0199277497541331,0.271531978352164
"HAAO",6110.37135692106,-0.423089337909241,0.142224539509435,-2.97479843751699,0.00293181118975229,0.118770610276298
"LOC728175",58.536284744143,-0.422582807526538,0.199507216648487,-2.11813294088048,0.0341638104570933,0.332752652197132
"ARRDC3",4453.26511682542,-0.422484645094682,0.185376558663741,-2.2790618627301,0.022663388159742,0.291244866864658
"DEPDC7",1771.42686549361,-0.421718987895899,0.136135861825345,-3.09778027803534,0.00194975928723295,0.100327831149574
"HCN3",223.622675363994,-0.420409739295477,0.147318762471114,-2.8537419962234,0.00432076059554857,0.143181364615289
"ECM2",1629.51736721612,-0.420124118224243,0.161181574183171,-2.6065269578941,0.00914656237078099,0.194793562881067
"DFFB",242.856929331126,-0.419700502764365,0.154048537353281,-2.72446924829842,0.00644049277921466,0.168222493780281
"FAM99B",697.199034506362,-0.419585395036288,0.207649799080292,-2.02063954260821,0.0433170924373536,0.361189782866473
"ERV3",309.23168312541,-0.418883696452162,0.177885345435266,-2.3547959806762,0.018532877821271,0.264784964423799
"ILDR2",191.33735882075,-0.418070237045778,0.202852081532921,-2.06096104060894,0.0393067570519287,0.347370673597911
"CLDN14",1588.22377772292,-0.417934357607073,0.168321926095435,-2.48294662081108,0.0130300611468366,0.229692447179471
"KIF12",1646.76602121545,-0.414606456130284,0.192705544849456,-2.15150247209638,0.0314365609069377,0.324639397052139
"PSAT1",7013.75336760449,-0.414033150996713,0.19823273477873,-2.0886214956317,0.0367418086374765,0.340192469088522
"ZNF467",142.828788210338,-0.412139899441232,0.1966945307575,-2.09532973720225,0.0361416907453214,0.338821519045839
"PALM2",572.778926401474,-0.41164936864376,0.133007759267193,-3.09492747574836,0.00196861026800091,0.100362780093868
"ORC2",617.516556006372,-0.411284728226071,0.156654822689683,-2.62542015090581,0.00865421046749219,0.190602495428689
"SNORA8",80.4086388769911,-0.411118325868542,0.186374578575881,-2.20587125674523,0.0273930152755513,0.310212150966413
"PACSIN3",650.228137926687,-0.409073922418311,0.185086461664026,-2.21017744215606,0.0270928498883494,0.310212150966413
"ZNF808",286.672925723449,-0.408879576774625,0.153293180769575,-2.66730440794518,0.00764623810751678,0.182814602025174
"ULK1",1362.33100621275,-0.408645542613789,0.147201110927196,-2.77610365872782,0.00550146652703008,0.159359788262869
"GCDH",2890.94756813089,-0.408559633565188,0.169252766776913,-2.41390224423154,0.0157826961648067,0.251137526621726
"DDX60L",993.945375455931,-0.408441821521896,0.153532857257954,-2.66028932709606,0.00780735526531501,0.183489460129084
"FAM110C",623.952972626988,-0.408245206223358,0.175975761540495,-2.31989452780072,0.0203465836806499,0.274074909229705
"NBR2",356.525546089893,-0.407218958770478,0.131917300533563,-3.0869261053964,0.00202237863675279,0.100930095278184
"CAPN3",1938.46215211159,-0.406705828339694,0.172383355725656,-2.35931030944169,0.0183089386319946,0.264081005801498
"C8A",30811.6203461718,-0.405989367420937,0.110725558820569,-3.66662739610862,0.000245770503639189,0.0477095820296482
"PPARA",9251.78234321165,-0.405719954977289,0.126538638319066,-3.20629303718496,0.0013445698709459,0.0843870386049341
"PLIN5",3951.95935585131,-0.405513412991288,0.155088295481246,-2.61472609350023,0.00892990362361535,0.192405166631577
"HPRT1",495.470849907816,-0.40551072299009,0.162426501223882,-2.49657980646368,0.0125397448435655,0.224802348667573
"NAPEPLD",697.122082135736,-0.405290231292681,0.128942502164339,-3.143185718361,0.00167119770576815,0.0926089457754935
"LBX2",54.3158950863236,-0.405136320146122,0.174543855015518,-2.32111477147164,0.0202806503656177,0.274074909229705
"UNC5CL",1308.6316830688,-0.404411506577757,0.139601634831609,-2.89689663781923,0.00376873902007346,0.132938196619979
"ZC3H6",525.550850730285,-0.403558210761485,0.143440240617379,-2.81342396683481,0.0049016976583493,0.151240648978007
"TMEM120A",1896.93618258115,-0.40221677026212,0.151244160999994,-2.65938709701418,0.00782829626120375,0.18363962193561
"MAT1A",96249.092350775,-0.40190413514269,0.136159451564949,-2.95171675945669,0.00316012658542151,0.123935795937046
"IL27",245.088947158825,-0.401225588964327,0.196593306836972,-2.04089139869369,0.0412616229529624,0.353174337960374
"COBLL1",6156.80930904361,-0.400860251677949,0.129849549093655,-3.08711315885143,0.00202110642364679,0.100930095278184
"RGS14",539.203224368965,-0.400807993349268,0.137898008358553,-2.90655389530437,0.00365433940637897,0.131109905449468
"ZGPAT",1947.26472006629,-0.400456220705701,0.164658482246368,-2.43204124830037,0.0150139973776821,0.246303883713678
"KCNT2",490.112585994555,-0.400430233830379,0.183231461290086,-2.18537925207304,0.0288610508470354,0.315004329328735
"HPR",12775.8821089208,-0.399451046653231,0.184710046253176,-2.1625843031067,0.03057316663322,0.32065902120651
"CECR2",805.406198976643,-0.399245092639229,0.149146863107154,-2.67685879757587,0.00743159473241779,0.181202897622058
"GK",1923.69445230292,-0.398416440820745,0.163211206068419,-2.44110959301243,0.0146422105307137,0.244581267059977
"AK095366",55.7020839082584,-0.396831777219179,0.201958589607713,-1.96491656032056,0.049423895694787,0.381103726303381
"PPP1R16A",537.53879133674,-0.396697403979097,0.153252358351,-2.58852397605866,0.00963882366520778,0.200009781666987
"SEMA6C",527.880375701653,-0.396522783500269,0.139548639981686,-2.84146648474902,0.00449065718341703,0.14633323584088
"ASPA",350.988471098959,-0.396179995656422,0.187158789290307,-2.11681213133889,0.0342757953577527,0.332752652197132
"IFNLR1",343.419424783212,-0.395970507895022,0.156857952952229,-2.52438910774014,0.0115899564498988,0.216482810287285
"CYP4F3",14077.5488112312,-0.394020739491141,0.104236646892224,-3.78005961663888,0.000156790812049456,0.0393616206795066
"NEU4",603.919529454106,-0.393901746449478,0.185452548256085,-2.12400287919232,0.0336699028177181,0.331674565866095
"CPSF1",1761.54899157461,-0.393572438646669,0.124595237041936,-3.15880805711861,0.00158415787061603,0.0911385824938783
"HSD17B11",4434.17805511401,-0.392675642127688,0.148987622491083,-2.6356259369881,0.00839822550642303,0.189244476737197
"PLGLA",833.514285431117,-0.392463612553663,0.145947310332025,-2.68907739142861,0.00716498058761265,0.177717881882291
"DOK4",1134.90981434306,-0.392449330103824,0.160768528385145,-2.44108305304415,0.0146432866753272,0.244581267059977
"EFCAB2",187.700406273057,-0.392445293151693,0.184155912715991,-2.1310491059656,0.03308509688052,0.330190478387212
"GSTZ1",4300.84419184818,-0.392196952073829,0.177222524101407,-2.21301978437804,0.026896281685101,0.309587298096172
"MTHFD1",17217.2764991466,-0.390293618792782,0.122496649579937,-3.18615750007178,0.00144176084914447,0.0871483733015655
"C17orf67",98.9304455237355,-0.390236477370047,0.174433837121711,-2.23716042603454,0.0252758568003254,0.302665809935025
"AK095057",427.836508578827,-0.389785127281385,0.116477811798534,-3.34643243432129,0.00081858626208455,0.0688485064795883
"APBA1",2298.03619411414,-0.3897058136199,0.182518731351526,-2.13515517412478,0.0327483370629702,0.329251939803613
"PSD4",4406.9328702015,-0.389572405212928,0.124546833769458,-3.12791897973131,0.00176048703088161,0.0956377364415651
"MORN1",91.4518724978909,-0.389364053517797,0.144427593847557,-2.69591179320462,0.00701962523281152,0.176079790404803
"AF289551",483.594598917427,-0.387718438075828,0.157393308914932,-2.4633730668016,0.0137636620589228,0.236386623654658
"DNAJC12",960.746551854592,-0.38716146559218,0.1395218689025,-2.77491599444338,0.00552159681436945,0.15938560560503
"ATP6V0E2",1583.56099518673,-0.387151976126435,0.164418294594743,-2.35467699674591,0.0185388124539102,0.264784964423799
"GTF2IRD1",218.536898768938,-0.386321987677889,0.188124751480328,-2.05354151773211,0.0400200874327001,0.348195306313346
"MYO15A",203.871440533816,-0.385873803278151,0.196353925089559,-1.96519526208682,0.0493916421303762,0.381103726303381
"DQ573949",105.448564818942,-0.384696061472695,0.174919496555329,-2.19927491816792,0.0278583800410499,0.311916581738133
"ZNF214",108.770101093166,-0.383778431361524,0.123181112952908,-3.11556229816045,0.00183594563293696,0.0985198365785535
"HGD",22791.7151549953,-0.383706622749033,0.179385586343539,-2.13900475824296,0.0324352830130126,0.328615256868585
"TRIM66",1840.08391824604,-0.383462577088067,0.192807569211526,-1.98883570108898,0.0467193407807084,0.371639784588403
"MYO18A",4133.35533993088,-0.382694199773893,0.0903527132304683,-4.23555846959162,2.27984368410636e-05,0.0123764344346727
